,suburb,propert_desc,address,price,property_details,property_features,image
1241,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Paulshof,,R 785 000,"['Listing number\nT4707504', 'Property type\nApartment', 'Erf size\n4.1 ha', 'Floor size\n65 m²', 'Rates and taxes\nR 400', 'Levies\nR 1 250']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/615/9/10518615/images/property-10518615-59625788_sd.jpg
1242,"Fourways, Sunninghill and Lonehill",Studio apartment in Broadacres,,R 790 000,"['Listing number\nT4721014', 'Property type\nStudio', 'Floor size\n36 m²', 'Rates and taxes\nR 270', 'Levies\nR 2 200']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/295/21/10542295/images/property-10542295-80874858_dhd.jpg
1243,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,,R 790 000,"['Listing number\nT4498080', 'Property type\nApartment', 'Floor size\n57 m²', 'Rates and taxes\nR 410', 'Levies\nR 1 171']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/472/37/10174472/images/property-10174472-6235136_sd.jpg
1244,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Pineslopes,,R 795 000,"['Listing number\nT4774772', 'Property type\nApartment', 'Floor size\n75 m²', 'Rates and taxes\nR 345', 'Levies\nR 2 352']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1972/16/10633972/images/property-10633972-39769389_sd.jpg
1245,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,,R 799 000,"['Listing number\nT4502557', 'Property type\nApartment', 'Floor size\n77 m²', 'Rates and taxes\nR 780', 'Levies\nR 3 132']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1295/41/10183295/images/property-10183295-53059205_sd.jpg
1246,"Fourways, Sunninghill and Lonehill",2 Bed House in Dainfern,,R 800 000,"['Listing number\nT4683846', 'Property type\nHouse', 'Erf size\n180 m²', 'Floor size\n55 m²', 'Rates and taxes\nR 473']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/142/39/10478142/images/property-10478142-74278070_dhd.jpg
1247,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Jukskei Park,,R 810 000,"['Listing number\nT4756348', 'Property type\nTownhouse', 'Floor size\n75 m²', 'Levies\nR 2 945']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/989/1/10602989/images/property-10602989-6971717_dhd.jpg
1248,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Jukskei Park,,R 810 000,"['Listing number\nT4440736', 'Property type\nApartment', 'Erf size\n11.3 ha', 'Floor size\n70 m²', 'Rates and taxes\nR 419', 'Levies\nR 2 130']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/33/39/10078033/images/property-10078033-22327453_sd.jpg
1249,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,,R 820 000,"['Listing number\nT4494288', 'Property type\nApartment', 'Floor size\n52 m²', 'Rates and taxes\nR 305', 'Levies\nR 1 275']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/501/34/10168501/images/property-10168501-22012432_sd.jpg
1250,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 824 999,"['Listing number\nT4676489', 'Property type\nApartment', 'Erf size\n4 ha', 'Floor size\n54 m²', 'Rates and taxes\nR 1', 'Levies\nR 1']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/192/33/10466192/images/property-10466192-3413386_dhd.jpg
1251,"Fourways, Sunninghill and Lonehill",2 Bed House in Fourways,"1 Waterford Estate, 1 Stoneridge Drive",R 825 000,"['Listing number\nT4424883', 'Property type\nHouse']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/166/26/10052166/images/property-10052166-58674346_dhd.jpg
1252,"Fourways, Sunninghill and Lonehill",Loft in Douglasdale,"Marrakesh, 108 Hornbill Road",R 835 000,"['Listing number\nT4603822', 'Property type\nLoft', 'Floor size\n91 m²', 'Rates and taxes\nR 700', 'Levies\nR 2 300']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1040/22/10345040/images/property-10345040-521358_dhd.jpg
1253,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 845 000,"['Listing number\nT4504239', 'Property type\nApartment', 'Floor size\n54 m²', 'Rates and taxes\nR 563', 'Levies\nR 2 362']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/119/43/10186119/images/property-10186119-8879880_sd.jpg
1254,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Paulshof,,R 850 000,"['Listing number\nT4796659', 'Property type\nApartment', 'Floor size\n82 m²', 'Rates and taxes\nR 950', 'Levies\nR 1 650']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/996/35/10670996/images/property-10670996-38267151_dhd.jpg
1255,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 850 000,"['Listing number\nT4796167', 'Property type\nApartment', 'Floor size\n62 m²', 'Rates and taxes\nR 706', 'Levies\nR 1 330']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/213/35/10670213/images/property-10670213-14056036_dhd.jpg
1256,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,,R 850 000,"['Listing number\nT4718863', 'Property type\nApartment', 'Erf size\n2.1 ha', 'Floor size\n60 m²', 'Rates and taxes\nR 704', 'Levies\nR 2 947']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/423/19/10538423/images/property-10538423-66128603_sd.jpg
1257,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 850 000,"['Listing number\nT4707343', 'Property type\nApartment', 'Floor size\n69 m²', 'Rates and taxes\nR 500', 'Levies\nR 2 136']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/360/9/10518360/images/property-10518360-57112485_dhd.jpg
1258,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Dainfern,,R 850 000,"['Listing number\nT4575938', 'Property type\nApartment', 'Floor size\n70 m²', 'Rates and taxes\nR 566', 'Levies\nR 2 579']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1360/49/10299360/images/property-10299360-78305043_dhd.jpg
1259,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 850 000,"['Listing number\nT4559658', 'Property type\nApartment', 'Erf size\n9 014 m²', 'Floor size\n71 m²', 'Rates and taxes\nR 2 200', 'Levies\nR 600']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1872/36/10273872/images/property-10273872-89603890_dhd.jpg
1260,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 850 000,"['Listing number\nT4550330', 'Property type\nApartment', 'Erf size\n2.8 ha', 'Floor size\n98 m²', 'Rates and taxes\nR 730', 'Levies\nR 2 309']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1026/29/10259026/images/property-10259026-68261694_dhd.jpg
1261,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Fourways,,R 850 000,"['Listing number\nT4485380', 'Property type\nApartment', 'Floor size\n51 m²', 'Rates and taxes\nR 490', 'Levies\nR 1 734']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/316/28/10156316/images/property-10156316-22874238_sd.jpg
1262,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Beverley,,R 865 000,"['Listing number\nT4596597', 'Property type\nApartment', 'Floor size\n61 m²', 'Rates and taxes\nR 746', 'Levies\nR 2 200']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1397/16/10333397/images/property-10333397-30959374_sd.jpg
1263,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Fourways,,R 870 000,"['Listing number\nT4607564', 'Property type\nApartment', 'Floor size\n84 m²', 'Rates and taxes\nR 758', 'Levies\nR 1 894']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1029/25/10351029/images/property-10351029-16871108_dhd.jpg
1264,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,"Douglasgate, 70 Niven Road",R 880 000,"['Listing number\nT4392904', 'Property type\nApartment', 'Floor size\n65 m²', 'Rates and taxes\nR 460', 'Levies\nR 1 510']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1730/38/9977730/images/property-9977730-62012079_dhd.jpg
1265,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 880 000,"['Listing number\nT4625149', 'Property type\nApartment', 'Erf size\n1 ha', 'Floor size\n68 m²', 'Rates and taxes\nR 900', 'Levies\nR 1 850']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1865/39/10379865/images/property-10379865-12631545_sd.jpg
1266,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Jukskei Park,,R 885 000,"['Listing number\nT4544988', 'Property type\nApartment', 'Floor size\n114 m²', 'Rates and taxes\nR 874', 'Levies\nR 4 021']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/342/25/10250342/images/property-10250342-32504505_dhd.jpg
1267,"Fourways, Sunninghill and Lonehill",Loft in Douglasdale,"Chobe Sands, 1 Alexander Avenue",R 890 000,"['Listing number\nT4628005', 'Property type\nLoft', 'Floor size\n101 m²', 'Rates and taxes\nR 500', 'Levies\nR 2 000']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/869/42/10384869/images/property-10384869-45224557_dhd.jpg
1268,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,,R 890 000,"['Listing number\nT4496951', 'Property type\nApartment', 'Erf size\n66 m²', 'Floor size\n66 m²', 'Rates and taxes\nR 850', 'Levies\nR 2 400']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/371/37/10174371/images/property-10174371-69616389_dhd.jpg
1269,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Kengies,,R 895 000,"['Listing number\nT4736894', 'Property type\nApartment', 'Floor size\n68.5 m²', 'Rates and taxes\nR 750', 'Levies\nR 825']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1213/34/10569213/images/property-10569213-16726072_sd.jpg
1270,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 899 000,"['Listing number\nT4779305', 'Property type\nApartment', 'Floor size\n77 m²', 'Rates and taxes\nR 749', 'Levies\nR 1 470']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1730/20/10641730/images/property-10641730-54669578_sd.jpg
1271,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Kengies,,R 899 000,"['Listing number\nT4735511', 'Property type\nApartment', 'Floor size\n67 m²', 'Rates and taxes\nR 750', 'Levies\nR 1 290']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/778/33/10566778/images/property-10566778-63217761_sd.jpg
1272,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Broadacres,,R 899 000,"['Listing number\nT4678126', 'Property type\nApartment', 'Floor size\n67 m²', 'Rates and taxes\nR 750', 'Levies\nR 1 290']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1034/34/10469034/images/property-10469034-22429155_sd.jpg
1273,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,,R 899 000,"['Listing number\nT4506242', 'Property type\nApartment', 'Erf size\n85 m²', 'Floor size\n85 m²', 'Rates and taxes\nR 750', 'Levies\nR 2 897']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1190/44/10189190/images/property-10189190-44358966_dhd.jpg
1274,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,,R 899 999,"['Listing number\nT4706753', 'Property type\nApartment', 'Floor size\n86 m²', 'Rates and taxes\nR 654', 'Levies\nR 2 300']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1386/8/10517386/images/property-10517386-51295515_dhd.jpg
1275,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Craigavon,,R 900 000,"['Listing number\nT4710092', 'Property type\nApartment', 'Floor size\n52 m²', 'Rates and taxes\nR 900', 'Levies\nR 1 800']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1204/11/10523204/images/property-10523204-69935646_dhd.jpg
1276,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,"111 Soho Junction, 4 Poplar Avenue",R 900 000,"['Listing number\nT4560911', 'Property type\nApartment', 'Erf size\n64 m²', 'Floor size\n64 m²', 'Rates and taxes\nR 911', 'Levies\nR 2 111']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1887/37/10275887/images/property-10275887-87605718_dhd.jpg
1277,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Douglasdale,"Marrakesh, 44 Hornbill Road",R 900 000,"['Listing number\nT4300504', 'Property type\nApartment', 'Floor size\n91 m²', 'Rates and taxes\nR 2 311', 'Levies\nR 591']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/82/13/9826082/images/property-9826082-82743749_dhd.jpg
1278,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,"Via Pollino, 26 Leslie Avenue",R 910 000,"['Listing number\nT4641361', 'Property type\nApartment', 'Floor size\n69 m²', 'Rates and taxes\nR 900', 'Levies\nR 2 300']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1252/3/10407252/images/property-10407252-47754341_dhd.jpg
1279,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,"Douglasgate Complex, 70 Niven Avenue",R 910 000,"['Listing number\nT4481386', 'Property type\nApartment', 'Floor size\n77 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 600']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1844/24/10149844/images/property-10149844-30200749_sd.jpg
1280,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"166 Westwood Way, 166 Estelle Road",R 920 000,"['Listing number\nT4499563', 'Property type\nApartment', 'Floor size\n69 m²', 'Rates and taxes\nR 680', 'Levies\nR 3 300']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/384/39/10178384/images/property-10178384-39100405_dhd.jpg
1281,"Fourways, Sunninghill and Lonehill",2 Bed Flat in Douglasdale,,R 925 000,"['Listing number\nT4732412', 'Property type\nFlat', 'Floor size\n101 m²', 'Rates and taxes\nR 452', 'Levies\nR 2 820']","['Bedrooms\n2', 'Bathrooms\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1458/30/10561458/images/property-10561458-9980731_dhd.jpg
1282,"Fourways, Sunninghill and Lonehill",2 Bed Duplex in Paulshof,,R 945 000,"['Listing number\nT4301595', 'Property type\nDuplex', 'Floor size\n83 m²', 'Rates and taxes\nR 497', 'Levies\nR 1 633']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/46/14/9828046/images/property-9828046-1553803_dhd.jpg
1283,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,,R 949 000,"['Listing number\nT4730962', 'Property type\nApartment', 'Erf size\n1.1 ha', 'Floor size\n75 m²', 'Rates and taxes\nR 800', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1063/29/10559063/images/property-10559063-87428559_sd.jpg
1284,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 950 000,"['Listing number\nT4702690', 'Property type\nApartment', 'Erf size\n1.3 ha', 'Floor size\n100 m²', 'Rates and taxes\nR 570', 'Levies\nR 2 500']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/266/5/10510266/images/property-10510266-27503537_dhd.jpg
1285,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Fourways,,R 950 000,"['Listing number\nT4629401', 'Property type\nApartment', 'Floor size\n120 m²', 'Rates and taxes\nR 854', 'Levies\nR 2 241']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/748/42/10384748/images/property-10384748-66577323_sd.jpg
1286,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,,R 974 999,"['Listing number\nT4660714', 'Property type\nApartment', 'Erf size\n89 m²', 'Floor size\n89 m²', 'Rates and taxes\nR 873', 'Levies\nR 1 950']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1540/19/10439540/images/property-10439540-1450107_dhd.jpg
1287,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 975 000,"['Listing number\nT4725483', 'Property type\nApartment', 'Floor size\n75 m²', 'Rates and taxes\nR 883', 'Levies\nR 1 070']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1981/24/10549981/images/property-10549981-16879756_dhd.jpg
1288,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 979 000,"['Listing number\nT4667166', 'Property type\nApartment', 'Erf size\n76 m²', 'Floor size\n76 m²', 'Rates and taxes\nR 540', 'Levies\nR 1 100']","['Bedrooms\n2', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/757/25/10450757/images/property-10450757-21757971_sd.jpg
1289,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 980 000,"['Listing number\nT4494284', 'Property type\nApartment', 'Floor size\n64 m²', 'Rates and taxes\nR 931', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/419/34/10168419/images/property-10168419-82121813_sd.jpg
1290,"Fourways, Sunninghill and Lonehill",3 Bed Apartment in Douglasdale,"Greenwood Complex, 38 Niven Avenue",R 980 000,"['Listing number\nT4477036', 'Property type\nApartment', 'Floor size\n90 m²', 'Rates and taxes\nR 816', 'Levies\nR 1 753']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/684/21/10142684/images/property-10142684-95827534_dhd.jpg
1291,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Broadacres,,R 990 000,"['Listing number\nT4504539', 'Property type\nApartment', 'Floor size\n64 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 600']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/544/43/10186544/images/property-10186544-20711454_sd.jpg
1292,"Fourways, Sunninghill and Lonehill",3 Bed House in Fourways,,R 991 300,"['Listing number\nT4759971', 'Property type\nHouse', 'Erf size\n250 m²', 'Floor size\n60 m²', 'Rates and taxes\nR 1 100', 'Levies\nR 733']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1231/4/10609231/images/property-10609231-66122510_dhd.jpg
1293,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,,R 995 000,"['Listing number\nT4492980', 'Property type\nApartment', 'Floor size\n63 m²', 'Rates and taxes\nR 534', 'Levies\nR 1 393']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/309/34/10168309/images/property-10168309-48646361_sd.jpg
1294,"Fourways, Sunninghill and Lonehill",2 Bed House in Broadacres,,R 999 000,"['Listing number\nT4596593', 'Property type\nHouse', 'Floor size\n102 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 600']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1394/16/10333394/images/property-10333394-60764418_dhd.jpg
1295,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Douglasdale,,R 1 050 000,"['Listing number\nT4720271', 'Property type\nApartment', 'Floor size\n49 m²', 'Rates and taxes\nR 793', 'Levies\nR 3 230']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/960/20/10540960/images/property-10540960-25917994_sd.jpg
1296,"Fourways, Sunninghill and Lonehill",2 Bed Duplex in Sunninghill,"29 Villa Del Sol, 10 Peltier Drive",R 1 050 000,"['Listing number\nT4466031', 'Property type\nDuplex', 'Floor size\n104 m²', 'Rates and taxes\nR 836', 'Levies\nR 2 670']","['Bedrooms\n2', 'Bathrooms\n1.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1483/11/10123483/images/property-10123483-44779630_dhd.jpg
1297,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 060 000,"['Listing number\nT4581695', 'Property type\nApartment', 'Erf size\n88 m²', 'Floor size\n88 m²', 'Rates and taxes\nR 467', 'Levies\nR 1 257']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/609/4/10308609/images/property-10308609-34076146_sd.jpg
1298,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 065 000,"['Listing number\nT4678101', 'Property type\nApartment', 'Floor size\n78 m²', 'Rates and taxes\nR 701', 'Levies\nR 1 402']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/994/34/10468994/images/property-10468994-36284753_dhd.jpg
1299,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 080 000,"['Listing number\nT4754111', 'Property type\nApartment', 'Floor size\n117 m²', 'Rates and taxes\nR 850', 'Levies\nR 2 750']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/1131/49/10599131/images/property-10599131-64511947_sd.jpg
1300,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 089 999,"['Listing number\nT3815041', 'Property type\nApartment', 'Erf size\n1.2 ha', 'Floor size\n87 m²', 'Rates and taxes\nR 530', 'Levies\nR 1 390']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1991/0/8901991/images/property-8901991-63626784_sd.jpg
1301,"Fourways, Sunninghill and Lonehill",2 Bed Penthouse in Pineslopes,,R 1 095 000,"['Listing number\nT4689024', 'Property type\nPenthouse', 'Erf size\n2.1 ha', 'Floor size\n116 m²', 'Rates and taxes\nR 760', 'Levies\nR 2 676']","['Bedrooms\n2', 'Bathrooms\n1', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/871/43/10486871/images/property-10486871-7898488_sd.jpg
1302,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Jukskei Park,,R 1 100 000,"['Listing number\nT4756347', 'Property type\nTownhouse', 'Floor size\n110 m²', 'Rates and taxes\nR 485']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/990/1/10602990/images/property-10602990-50546101_sd.jpg
1303,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 100 000,"['Listing number\nT4755015', 'Property type\nApartment', 'Erf size\n6 962 m²', 'Floor size\n77 m²', 'Rates and taxes\nR 900', 'Levies\nR 1 600']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/744/0/10600744/images/property-10600744-52712906_sd.jpg
