,suburb,propert_desc,address,price,property_details,property_features,image
1884,Rosebank and Parktown,2 Bed House in Norwood,,R 2 950 000,"['Listing number\nT3680475', 'Property type\nHouse', 'Erf size\n494 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/711/12/8624711/images/property-8624711-31310327_dhd.jpg
1885,Rosebank and Parktown,3 Bed House in Norwood,,R 2 950 000,"['Listing number\nT3920807', 'Property type\nHouse', 'Erf size\n487 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n2', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1274/7/9115274/images/property-9115274-32929428_dhd.jpg
1886,Rosebank and Parktown,5 Bed House in The Gardens,,R 2 950 000,"['Listing number\nT3610580', 'Property type\nHouse', 'Erf size\n991 m²']","['Bedrooms\n5', 'Bathrooms\n4.5', 'En-suite\n3', 'Lounges\n2', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1715/42/8485715/images/property-8485715-77277210_dhd.jpg
1887,Rosebank and Parktown,3 Bed House in The Gardens,,R 2 950 000,"['Listing number\nT3870523', 'Property type\nHouse', 'Erf size\n991 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n3']",https://helium.privateproperty.co.za/live-za-images/property/1456/7/9015456/images/property-9015456-8364975_dhd.jpg
1888,Rosebank and Parktown,2 Bed House in Norwood,,R 2 950 000,"['Listing number\nT3169021', 'Property type\nHouse', 'Erf size\n497 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1889/13/7527889/images/property-7527889-82990478_dhd.jpg
1889,Rosebank and Parktown,2 Bed House in Houghton Estate,,R 2 950 000,"['Listing number\nT1463956', 'Property type\nHouse', 'Erf size\n739 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/188/10/4020188/images/property-4020188-91228233_dhd.jpg
1890,Rosebank and Parktown,3 Bed House in Parkhurst,,R 2 980 000,"['Listing number\nT4735623', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/960/33/10566960/images/property-10566960-4935134_sd.jpg
1891,Rosebank and Parktown,2 Bed Apartment in Dunkeld,,R 2 985 000,"['Listing number\nT4414783', 'Property type\nApartment', 'Floor size\n114 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/911/17/10034911/images/property-10034911-48363654_dhd.jpg
1892,Rosebank and Parktown,7 Bed House in The Gardens,,R 2 995 000,"['Listing number\nT3945743', 'Property type\nHouse', 'Erf size\n990 m²']","['Bedrooms\n7', 'Bathrooms\n6', 'En-suite\n6']",https://helium.privateproperty.co.za/live-za-images/property/1210/32/9165210/images/property-9165210-74685299_dhd.jpg
1893,Rosebank and Parktown,3 Bed Apartment in Oaklands,,R 2 995 000,"['Listing number\nT3750094', 'Property type\nApartment', 'Floor size\n175 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/522/32/8764522/images/property-8764522-4920536_dhd.jpg
1894,Rosebank and Parktown,3 Bed House in Parkhurst,,R 2 995 000,"['Listing number\nT4207617', 'Property type\nHouse', 'Erf size\n495 m²', 'Floor size\n300 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/587/24/9648587/images/property-9648587-12540267_sd.jpg
1895,Rosebank and Parktown,4 Bed House in Orchards,,R 2 999 000,"['Listing number\nT4736761', 'Property type\nHouse', 'Erf size\n1 463 m²']","['Bedrooms\n4', 'Bathrooms\n4', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1004/34/10569004/images/property-10569004-34302480_dhd.jpg
1896,Rosebank and Parktown,3 Bed House in Orchards,,R 2 999 000,"['Listing number\nT3618699', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n2', 'Covered Parkings\n5']",https://helium.privateproperty.co.za/live-za-images/property/1995/49/8499995/images/property-8499995-87548962_dhd.jpg
1897,Rosebank and Parktown,3 Bed House in Orchards,,R 2 999 000,"['Listing number\nT3618699', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n2', 'Covered Parkings\n5']",https://helium.privateproperty.co.za/live-za-images/property/1995/49/8499995/images/property-8499995-87548962_dhd.jpg
1898,Rosebank and Parktown,3 Bed House in Norwood,,R 2 999 000,"['Listing number\nT3275176', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/717/28/7756717/images/property-7756717-1877425_dhd.jpg
1899,Rosebank and Parktown,5 Bed House in The Gardens,,R 2 999 000,"['Listing number\nT4557500', 'Property type\nHouse', 'Erf size\n1 232 m²']","['Bedrooms\n5', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/428/35/10270428/images/property-10270428-34655345_dhd.jpg
1900,Rosebank and Parktown,5 Bed House in The Gardens,,R 2 999 000,"['Listing number\nT4556414', 'Property type\nHouse', 'Erf size\n1 232 m²']","['Bedrooms\n5', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n2', 'Covered Parkings\n4']",https://helium.privateproperty.co.za/live-za-images/property/641/34/10268641/images/property-10268641-72461394_dhd.jpg
1901,Rosebank and Parktown,3 Bed House in Orchards,,R 2 999 000,"['Listing number\nT4549208', 'Property type\nHouse', 'Erf size\n909 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1235/28/10257235/images/property-10257235-1246119_dhd.jpg
1902,Rosebank and Parktown,1 Bed Apartment in Rosebank,,R 3 045 000,"['Listing number\nT4376513', 'Property type\nApartment', 'Floor size\n75 m²']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/242/33/9966242/images/property-9966242-44862556_sd.jpg
1903,Rosebank and Parktown,4 Bed House in Orchards,,R 3 099 000,"['Listing number\nT4769690', 'Property type\nHouse', 'Erf size\n991 m²']","['Bedrooms\n4', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1274/12/10625274/images/property-10625274-46090579_dhd.jpg
1904,Rosebank and Parktown,3 Bed House in Orchards,,R 3 099 000,"['Listing number\nT3458156', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/839/28/8156839/images/property-8156839-3224238_dhd.jpg
1905,Rosebank and Parktown,2 Bed Apartment in Rosebank,,R 3 100 000,"['Listing number\nT4633023', 'Property type\nApartment', 'Erf size\n80 m²', 'Floor size\n74 m²']","['Bedrooms\n2', 'Bathrooms\n2']",https://helium.privateproperty.co.za/live-za-images/property/1317/46/10393317/images/property-10393317-71489564_dhd.jpg
1906,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 100 000,"['Listing number\nT4548434', 'Property type\nApartment', 'Erf size\n122 m²', 'Floor size\n122 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n3']",https://helium.privateproperty.co.za/live-za-images/property/1834/27/10255834/images/property-10255834-29980292_dhd.jpg
1907,Rosebank and Parktown,1 250 m² Land available in Houghton Estate,,R 3 190 000,"['Listing number\nT2434040', 'Property type\nResidential Land', 'Erf size\n1 250 m²']",[],https://helium.privateproperty.co.za/live-za-images/property/1264/23/5947264/images/property-5947264-24271812_dhd.jpg
1908,Rosebank and Parktown,4 Bed House in Norwood,,R 3 195 000,"['Listing number\nT4201575', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1088/18/9637088/images/property-9637088-1084809_dhd.jpg
1909,Rosebank and Parktown,3 Bed House in Parkhurst,,R 3 199 000,"['Listing number\nT4716747', 'Property type\nHouse', 'Erf size\n498 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/859/17/10534859/images/property-10534859-43736664_dhd.jpg
1910,Rosebank and Parktown,3 Bed House in Norwood,,R 3 199 000,"['Listing number\nT4643066', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/158/5/10410158/images/property-10410158-67661482_dhd.jpg
1911,Rosebank and Parktown,4 Bed House in Waverley,,R 3 199 000,"['Listing number\nT4577693', 'Property type\nHouse', 'Erf size\n2 150 m²']","['Bedrooms\n4', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1975/0/10301975/images/property-10301975-68004518_dhd.jpg
1912,Rosebank and Parktown,3 Bed House in Norwood,,R 3 199 000,"['Listing number\nT4029060', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/662/13/9326662/images/property-9326662-98797306_dhd.jpg
1913,Rosebank and Parktown,4 Bed House in Parktown North,,R 3 200 000,"['Listing number\nT4512521', 'Property type\nHouse', 'Erf size\n1 271 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1280/49/10199280/images/property-10199280-22879392_dhd.jpg
1914,Rosebank and Parktown,3 Bed House in Orchards,,R 3 250 000,"['Listing number\nT4755908', 'Property type\nHouse', 'Erf size\n991 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n3', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/247/1/10602247/images/property-10602247-18959423_dhd.jpg
1915,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 250 000,"['Listing number\nT3846899', 'Property type\nApartment', 'Floor size\n115 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/989/33/8966989/images/property-8966989-70751022_sd.jpg
1916,Rosebank and Parktown,3 Bed House in Orchards,,R 3 250 000,"['Listing number\nT4742443', 'Property type\nHouse', 'Erf size\n754 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/909/39/10578909/images/property-10578909-2719468_dhd.jpg
1917,Rosebank and Parktown,3 Bed House in Orchards,,R 3 250 000,"['Listing number\nT3665211', 'Property type\nHouse', 'Erf size\n991 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n3', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/552/47/8594552/images/property-8594552-29376797_dhd.jpg
1918,Rosebank and Parktown,4 Bed House in The Gardens,,R 3 250 000,"['Listing number\nT3104540', 'Property type\nHouse', 'Erf size\n1 017 m²']","['Bedrooms\n4', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n3', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1788/45/7391788/images/property-7391788-72691225_dhd.jpg
1919,Rosebank and Parktown,3 Bed House in Norwood,,R 3 250 000,"['Listing number\nT3603263', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/365/36/8472365/images/property-8472365-71938602_dhd.jpg
1920,Rosebank and Parktown,2 Bed Apartment in Rosebank,,R 3 250 000,"['Listing number\nT4396381', 'Property type\nApartment', 'Erf size\n5 840 m²', 'Floor size\n96 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1167/1/10003167/images/property-10003167-71479339_sd.jpg
1921,Rosebank and Parktown,2 Bed Apartment in Rosebank,,R 3 250 000,"['Listing number\nT4137320', 'Property type\nApartment', 'Erf size\n164 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/740/10/9520740/images/property-9520740-19457447_dhd.jpg
1922,Rosebank and Parktown,3 Bed House in Orchards,,R 3 299 000,"['Listing number\nT4189091', 'Property type\nHouse', 'Erf size\n892 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1164/6/9613164/images/property-9613164-13219332_dhd.jpg
1923,Rosebank and Parktown,4 Bed House in Norwood,,R 3 299 000,"['Listing number\nT3983923', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1241/19/9239241/images/property-9239241-58343270_dhd.jpg
1924,Rosebank and Parktown,3 Bed House in Norwood,,R 3 300 000,"['Listing number\nT4369225', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n3']",https://helium.privateproperty.co.za/live-za-images/property/715/26/9952715/images/property-9952715-41925302_dhd.jpg
1925,Rosebank and Parktown,3 Bed House in Norwood,,R 3 300 000,"['Listing number\nT3924040', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1684/10/9121684/images/property-9121684-47721550_dhd.jpg
1926,Rosebank and Parktown,2 Bed House in Parkhurst,,R 3 300 000,"['Listing number\nT4796827', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1309/35/10671309/images/property-10671309-97972039_dhd.jpg
1927,Rosebank and Parktown,2 Bed House in Parkhurst,,R 3 300 000,"['Listing number\nT4371498', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/705/28/9956705/images/property-9956705-3378152_dhd.jpg
1928,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 300 000,"['Listing number\nT4768780', 'Property type\nApartment', 'Floor size\n83 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1749/11/10623749/images/property-10623749-1790935_dhd.jpg
1929,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 300 000,"['Listing number\nT4768769', 'Property type\nApartment', 'Floor size\n83 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1731/11/10623731/images/property-10623731-69902758_dhd.jpg
1930,Rosebank and Parktown,1 Bed Apartment in Melrose Arch,,R 3 300 000,"['Listing number\nT3098296', 'Property type\nApartment', 'Floor size\n95 m²']","['Bedrooms\n1', 'Bathrooms\n1.5']",https://helium.privateproperty.co.za/live-za-images/property/1378/39/7379378/images/property-7379378-90376910_dhd.jpg
1931,Rosebank and Parktown,3 Bed House in Parkhurst,,R 3 350 000,"['Listing number\nT4677003', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1044/33/10467044/images/property-10467044-10440898_sd.jpg
1932,Rosebank and Parktown,4 Bed House in Norwood,,R 3 350 000,"['Listing number\nT4577661', 'Property type\nHouse', 'Erf size\n1 190 m²']","['Bedrooms\n4', 'Bathrooms\n4', 'En-suite\n4', 'Lounges\n4', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1925/0/10301925/images/property-10301925-11492291_dhd.jpg
1933,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,,R 3 350 000,"['Listing number\nT4415870', 'Property type\nApartment', 'Floor size\n170 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/798/18/10036798/images/property-10036798-66278427_sd.jpg
1934,Rosebank and Parktown,3 Bed House in Oaklands,,R 3 350 000,"['Listing number\nT4056149', 'Property type\nHouse', 'Erf size\n2 098 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n3']",https://helium.privateproperty.co.za/live-za-images/property/565/37/9374565/images/property-9374565-47010317_dhd.jpg
1935,Rosebank and Parktown,3 Bed House in Craighall Park,,R 3 390 000,"['Listing number\nT4396732', 'Property type\nHouse', 'Erf size\n2 011 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n3', 'Garages\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1700/1/10003700/images/property-10003700-58326578_dhd.jpg
1936,Rosebank and Parktown,2 Bed Apartment in Rosebank,,R 3 395 000,"['Listing number\nT4376676', 'Property type\nApartment', 'Floor size\n72 m²']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/552/33/9966552/images/property-9966552-56668371_sd.jpg
1937,Rosebank and Parktown,3 Bed House in Norwood,,R 3 399 000,"['Listing number\nT3863976', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n1', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/1541/0/9001541/images/property-9001541-33324047_dhd.jpg
1938,Rosebank and Parktown,1 500 m² Land available in Houghton Estate,,R 3 399 000,"['Listing number\nT4605589', 'Property type\nResidential Land', 'Erf size\n1 500 m²']",[],https://helium.privateproperty.co.za/live-za-images/property/1708/23/10347708/images/property-10347708-9008902_dhd.jpg
1939,Rosebank and Parktown,4 Bed House in Saxonwold,,R 3 399 000,"['Listing number\nT4384503', 'Property type\nHouse', 'Erf size\n2 023 m²']","['Bedrooms\n4', 'Bathrooms\n4.5', 'Lounges\n2', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1025/40/9981025/images/property-9981025-86524402_sd.jpg
1940,Rosebank and Parktown,3 Bed House in The Gardens,,R 3 399 000,"['Listing number\nT4310744', 'Property type\nHouse', 'Erf size\n991 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n3', 'Garages\n2', 'Covered Parkings\n6']",https://helium.privateproperty.co.za/live-za-images/property/1108/22/9845108/images/property-9845108-85130104_dhd.jpg
1941,Rosebank and Parktown,4 Bed House in Westcliff,,R 3 400 000,"['Listing number\nT4755537', 'Property type\nHouse', 'Erf size\n1 800 m²', 'Floor size\n290 m²']","['Bedrooms\n4', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1633/0/10601633/images/property-10601633-89449901_sd.jpg
1942,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 400 000,"['Listing number\nT3063902', 'Property type\nApartment', 'Floor size\n122 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/243/47/7294243/images/property-7294243-22983803_sd.jpg
1943,Rosebank and Parktown,3 Bed House in Parkwood,,R 3 425 000,"['Listing number\nT4806028', 'Property type\nHouse', 'Erf size\n1 009 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/640/43/10686640/images/property-10686640-83184334_dhd.jpg
1944,Rosebank and Parktown,3 Bed House in Norwood,,R 3 450 000,"['Listing number\nT4080875', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/82/9/9418082/images/property-9418082-64718470_dhd.jpg
1945,Rosebank and Parktown,3 Bed House in Orchards,,R 3 485 000,"['Listing number\nT4669028', 'Property type\nHouse', 'Erf size\n772 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1865/26/10453865/images/property-10453865-28847924_dhd.jpg
1946,Rosebank and Parktown,4 Bed House in Highlands North,,R 3 490 000,"['Listing number\nT4695930', 'Property type\nHouse', 'Erf size\n743 m²']","['Bedrooms\n4', 'Bathrooms\n4.5', 'En-suite\n4', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/571/49/10498571/images/property-10498571-95199600_dhd.jpg
1947,Rosebank and Parktown,4 Bed House in Highlands North,,R 3 490 000,"['Listing number\nT4507570', 'Property type\nHouse', 'Erf size\n743 m²']","['Bedrooms\n4', 'Bathrooms\n4.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1348/45/10191348/images/property-10191348-81765952_sd.jpg
1948,Rosebank and Parktown,4 Bed House in Norwood,,R 3 495 000,"['Listing number\nT4639699', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n3', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/516/2/10404516/images/property-10404516-6854523_dhd.jpg
1949,Rosebank and Parktown,4 Bed House in Orchards,,R 3 499 000,"['Listing number\nT2312704', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n4', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n3', 'Garages\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1487/1/5703487/images/property-5703487-16158238_sd.jpg
1950,Rosebank and Parktown,3 Bed House in Parktown North,,R 3 499 000,"['Listing number\nT4601538', 'Property type\nHouse', 'Erf size\n1 143 m²', 'Floor size\n380 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1360/20/10341360/images/property-10341360-9566959_dhd.jpg
1951,Rosebank and Parktown,3 Bed Apartment in Oaklands,,R 3 499 000,"['Listing number\nT3691297', 'Property type\nApartment', 'Erf size\n189 m²', 'Floor size\n189 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1421/23/8647421/images/property-8647421-77190900_dhd.jpg
1952,Rosebank and Parktown,3 Bed House in Parkview,,R 3 500 000,"['Listing number\nT4525831', 'Property type\nHouse', 'Erf size\n1 230 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/443/10/10220443/images/property-10220443-22546923_sd.jpg
1953,Rosebank and Parktown,4 Bed House in Orchards,,R 3 500 000,"['Listing number\nT3854503', 'Property type\nHouse', 'Erf size\n747 m²']","['Bedrooms\n4', 'Bathrooms\n3.5', 'En-suite\n2', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1412/40/8981412/images/property-8981412-5790676_dhd.jpg
1954,Rosebank and Parktown,3 Bed House in Norwood,,R 3 575 000,"['Listing number\nT4114252', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/672/40/9480672/images/property-9480672-7237428_dhd.jpg
1955,Rosebank and Parktown,5 Bed House in Waverley,,R 3 599 000,"['Listing number\nT4667603', 'Property type\nHouse', 'Erf size\n650 m²']","['Bedrooms\n5', 'Bathrooms\n4', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1472/25/10451472/images/property-10451472-61733695_dhd.jpg
1956,Rosebank and Parktown,3 Bed House in Houghton Estate,,R 3 600 000,"['Listing number\nT4297002', 'Property type\nHouse', 'Erf size\n2 176 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1870/9/9819870/images/property-9819870-13400323_dhd.jpg
1957,Rosebank and Parktown,2 Bed House in Parkhurst,,R 3 690 000,"['Listing number\nT4771964', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1141/14/10629141/images/property-10629141-71911060_dhd.jpg
1958,Rosebank and Parktown,6 Bed House in Parktown North,,R 3 695 000,"['Listing number\nT4014701', 'Property type\nHouse', 'Erf size\n1 292 m²']","['Bedrooms\n6', 'Bathrooms\n6', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1483/0/9301483/images/property-9301483-20083054_sd.jpg
1959,Rosebank and Parktown,4 Bed House in Orchards,,R 3 699 000,"['Listing number\nT4800896', 'Property type\nHouse', 'Erf size\n1 483 m²']","['Bedrooms\n4', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/233/39/10678233/images/property-10678233-57483427_dhd.jpg
1960,Rosebank and Parktown,3 Bed House in Waverley,,R 3 699 000,"['Listing number\nT4695650', 'Property type\nHouse', 'Erf size\n1 983 m²', 'Floor size\n335 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/78/49/10498078/images/property-10498078-64404475_dhd.jpg
