,suburb,propert_desc,address,price,property_details,property_features,image
0,Modderfontein,3 Bed Apartment in Modderfontein,"561 Westlake Eco Estate, 35 Westfield Road",R 1 590 000,"['Listing number\nT4751321', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 1 500', 'Levies\nR 2 800']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/480/47/10594480/images/property-10594480-14842039_dhd.jpg
1,Modderfontein,3 Bed House in Modderfontein,19 Grasmere Avenue,R 2 690 000,"['Listing number\nT4655704', 'Property type\nHouse', 'Erf size\n763 m²', 'Floor size\n193 m²', 'Rates and taxes\nR 3 264', 'Levies\nR 1']","['Bedrooms\n3', 'Bathrooms\n1.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/977/15/10430977/images/property-10430977-94965062_dhd.jpg
2,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 100 000,"['Listing number\nT4705482', 'Property type\nApartment', 'Floor size\n76 m²', 'Rates and taxes\nR 960', 'Levies\nR 2 390']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1182/7/10515182/images/property-10515182-86665831_dhd.jpg
3,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 650 000,"['Listing number\nT4659232', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 870', 'Levies\nR 2 051']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/837/18/10436837/images/property-10436837-98597230_dhd.jpg
4,Modderfontein,1 Bed Apartment in Modderfontein,,R 695 000,"['Listing number\nT4530190', 'Property type\nApartment', 'Floor size\n41 m²', 'Rates and taxes\nR 400', 'Levies\nR 1 280']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1172/13/10227172/images/property-10227172-72340166_dhd.jpg
5,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 399 000,"['Listing number\nT4551248', 'Property type\nApartment', 'Erf size\n86 m²', 'Floor size\n86 m²', 'Rates and taxes\nR 1 065', 'Levies\nR 1 658']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/492/30/10260492/images/property-10260492-99434838_dhd.jpg
6,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 485 000,"['Listing number\nT4529509', 'Property type\nApartment', 'Erf size\n84 m²', 'Floor size\n84 m²', 'Rates and taxes\nR 1 044', 'Levies\nR 1 630']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/166/13/10226166/images/property-10226166-92188330_dhd.jpg
7,Modderfontein,1 Bed Apartment in Modderfontein,"1012 Red Ivory Lane, 51 Avalon Road",R 600 000,"['Listing number\nT4700092', 'Property type\nApartment', 'Floor size\n45 m²', 'Rates and taxes\nR 525', 'Levies\nR 1 520']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1690/2/10505690/images/property-10505690-2239566_dhd.jpg
8,Modderfontein,1 Bed Apartment in Modderfontein,"140 Ss Westlake Eco-Estate, 43 Westfield Road",R 669 000,"['Listing number\nT4553441', 'Property type\nApartment', 'Floor size\n41 m²', 'Rates and taxes\nR 510', 'Levies\nR 1 434']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1874/31/10263874/images/property-10263874-88427605_sd.jpg
9,Modderfontein,1 Bed Apartment in Modderfontein,"805a Fisheagle View, 15 Benacre Lane",R 670 000,"['Listing number\nT4712724', 'Property type\nApartment', 'Floor size\n44 m²', 'Rates and taxes\nR 480', 'Levies\nR 1 100']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1943/13/10527943/images/property-10527943-59549545_dhd.jpg
10,Modderfontein,1 Bed Apartment in Modderfontein,"1105 Red Ivory Lane, 51 Avalon Rd",R 680 000,"['Listing number\nT4769583', 'Property type\nApartment', 'Floor size\n47 m²', 'Rates and taxes\nR 550', 'Levies\nR 1 571']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1093/12/10625093/images/property-10625093-62887997_dhd.jpg
11,Modderfontein,1 Bed Apartment in Modderfontein,"167 Ss Greenlee, 22 Beacon Avenue",R 695 000,"['Listing number\nT4784556', 'Property type\nApartment', 'Floor size\n39 m²', 'Rates and taxes\nR 495', 'Levies\nR 1 200']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/598/25/10650598/images/property-10650598-94507533_dhd.jpg
12,Modderfontein,1 Bed Apartment in Modderfontein,"600 Ss Westlake Eco-Estate, 43 Westfield Road",R 699 000,"['Listing number\nT4682430', 'Property type\nApartment', 'Erf size\n1 m²', 'Floor size\n41 m²', 'Rates and taxes\nR 1', 'Levies\nR 1']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1729/37/10475729/images/property-10475729-74315503_sd.jpg
13,Modderfontein,1 Bed Apartment in Modderfontein,"350 Ss Westlake Eco-Estate, 43 Westfield Road",R 699 000,"['Listing number\nT4529050', 'Property type\nApartment', 'Floor size\n41 m²', 'Rates and taxes\nR 1', 'Levies\nR 11']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1466/12/10225466/images/property-10225466-96394352_sd.jpg
14,Modderfontein,1 Bed Apartment in Modderfontein,"3608 Red Ivory Lane, 12 Avalon Road",R 725 000,"['Listing number\nT4594270', 'Property type\nApartment', 'Floor size\n40 m²', 'Rates and taxes\nR 525', 'Levies\nR 1 520']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1613/14/10329613/images/property-10329613-35379256_dhd.jpg
15,Modderfontein,1 Bed Apartment in Modderfontein,"477 Westlake Eco Estate, 35 Westfield Road",R 730 000,"['Listing number\nT4751316', 'Property type\nApartment', 'Floor size\n43 m²', 'Rates and taxes\nR 470', 'Levies\nR 1 250']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n3']",https://helium.privateproperty.co.za/live-za-images/property/472/47/10594472/images/property-10594472-74349295_sd.jpg
16,Modderfontein,1 Bed Apartment in Modderfontein,"567 Westlake Eco Estate, 35 Westlake Road",R 730 000,"['Listing number\nT4739286', 'Property type\nApartment', 'Floor size\n43 m²', 'Rates and taxes\nR 470', 'Levies\nR 1 250']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n3']",https://helium.privateproperty.co.za/live-za-images/property/1517/36/10573517/images/property-10573517-85991673_sd.jpg
17,Modderfontein,1 Bed Apartment in Modderfontein,"1408 Ss Founders Hill Crescent, Antwerp Rd 1",R 740 000,"['Listing number\nT4584260', 'Property type\nApartment', 'Erf size\n8.4 ha', 'Floor size\n51 m²', 'Rates and taxes\nR 710', 'Levies\nR 1 391']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/942/6/10312942/images/property-10312942-31502755_sd.jpg
18,Modderfontein,1 Bed Apartment in Modderfontein,"12 Red Ivory Lane, 51 Avalon Road",R 750 000,"['Listing number\nT4804427', 'Property type\nApartment', 'Floor size\n57 m²', 'Rates and taxes\nR 450', 'Levies\nR 1 100']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1984/41/10683984/images/property-10683984-70714467_sd.jpg
19,Modderfontein,1 Bed Apartment in Modderfontein,"14011 Ss Red Ivory Lane, 51 Avalon Road",R 750 000,"['Listing number\nT4693679', 'Property type\nApartment', 'Erf size\n57 m²', 'Floor size\n57 m²', 'Rates and taxes\nR 365']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/652/47/10494652/images/property-10494652-79738120_sd.jpg
20,Modderfontein,1 Bed Apartment in Modderfontein,"110 Westlake Eco-Estate, 24 Peace Road",R 785 000,"['Listing number\nT2118761', 'Property type\nApartment', 'Floor size\n41 m²', 'Rates and taxes\nR 447']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/232/8/5316232/images/property-5316232-4290140_sd.jpg
21,Modderfontein,1 Bed Apartment in Modderfontein,"5 Fish Eagle View, 456 Benacre Lane",R 790 000,"['Listing number\nT4743014', 'Property type\nApartment', 'Floor size\n45 m²', 'Rates and taxes\nR 603', 'Levies\nR 2 328']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1834/39/10579834/images/property-10579834-62680209_sd.jpg
22,Modderfontein,1 Bed Apartment in Modderfontein,"467 Westlake Eco Estate, 43 Westfield Road",R 795 000,"['Listing number\nT4258606', 'Property type\nApartment', 'Floor size\n41 m²', 'Rates and taxes\nR 549', 'Levies\nR 1 295']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/926/24/9748926/images/property-9748926-50273945_sd.jpg
23,Modderfontein,1 Bed Apartment in Modderfontein,"518 Ss Westlake Eco-Estate, 43 Westfield Road",R 799 000,"['Listing number\nT4682350', 'Property type\nApartment', 'Erf size\n1 m²', 'Floor size\n67 m²', 'Rates and taxes\nR 1', 'Levies\nR 1']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1606/37/10475606/images/property-10475606-2225199_sd.jpg
24,Modderfontein,1 Bed Flat in Modderfontein,"14011 Red Ivory Lane, 51 Avalon Road",R 799 000,"['Listing number\nT4579713', 'Property type\nFlat', 'Floor size\n57 m²', 'Rates and taxes\nR 365', 'Levies\nR 1 090']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1158/2/10305158/images/property-10305158-58528256_sd.jpg
25,Modderfontein,1 Bed Apartment in Modderfontein,"378 Westlae Eco-Esate, 43 Westfield Rd",R 815 000,"['Listing number\nT4759349', 'Property type\nApartment', 'Erf size\n67 m²', 'Floor size\n67 m²', 'Rates and taxes\nR 798', 'Levies\nR 1 955']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/220/4/10608220/images/property-10608220-91292642_dhd.jpg
26,Modderfontein,1 Bed Apartment in Modderfontein,"378 Ss Westlake Eco-Estate, 43 Westfield Road",R 849 000,"['Listing number\nT4712123', 'Property type\nApartment', 'Erf size\n67 m²', 'Floor size\n67 m²', 'Rates and taxes\nR 553', 'Levies\nR 1 971']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/985/13/10526985/images/property-10526985-8640301_sd.jpg
27,Modderfontein,1 Bed Apartment in Modderfontein,"1102 Founders Hill Crescent, 33 Antwerp Road",R 854 900,"['Listing number\nT4623950', 'Property type\nApartment', 'Floor size\n52 m²', 'Rates and taxes\nR 722', 'Levies\nR 1 311']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1698/38/10377698/images/property-10377698-83219911_sd.jpg
28,Modderfontein,1 Bed Apartment in Modderfontein,"Malakite, 644 Stone Close",R 860 000,"['Listing number\nT4474343', 'Property type\nApartment', 'Erf size\n48 m²', 'Rates and taxes\nR 750', 'Levies\nR 1 525']","['Bedrooms\n1', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/251/19/10138251/images/property-10138251-38594922_sd.jpg
29,Modderfontein,1 Bed Apartment in Modderfontein,"Westlake Eco Estate, 63 Westfield Road",R 870 000,"['Listing number\nT4474251', 'Property type\nApartment', 'Erf size\n48 m²', 'Rates and taxes\nR 750', 'Levies\nR 1 525']","['Bedrooms\n1', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/106/19/10138106/images/property-10138106-98509171_sd.jpg
30,Modderfontein,1 Bed Apartment in Modderfontein,"239 Ss Westlake Eco-Estate, 43 Westfield Road",R 899 000,"['Listing number\nT4480406', 'Property type\nApartment', 'Floor size\n67 m²', 'Rates and taxes\nR 887', 'Levies\nR 1 913']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/107/24/10148107/images/property-10148107-59643602_sd.jpg
31,Modderfontein,2 Bed Apartment in Greenstone Gate,"151 Greenstone Gate, 18 Hereford Road",R 925 000,"['Listing number\nT4756166', 'Property type\nApartment', 'Erf size\n6.2 ha', 'Floor size\n69 m²', 'Rates and taxes\nR 805', 'Levies\nR 1 958']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/701/1/10602701/images/property-10602701-59007144_sd.jpg
32,Modderfontein,2 Bed House in Greenstone Gate,"24 Ss Greenstone Gate, 8 Hereford Drive",R 950 000,"['Listing number\nT4763785', 'Property type\nHouse', 'Erf size\n6.2 ha', 'Floor size\n69 m²', 'Rates and taxes\nR 810', 'Levies\nR 2 000']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1491/7/10615491/images/property-10615491-13418383_dhd.jpg
33,Modderfontein,1 Bed Apartment in Modderfontein,"88 Westlake Eco Estate, 35 Westfield Road",R 950 000,"['Listing number\nT4751312', 'Property type\nApartment', 'Floor size\n70 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 500']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n3']",https://helium.privateproperty.co.za/live-za-images/property/470/47/10594470/images/property-10594470-56268030_sd.jpg
34,Modderfontein,1 Bed Apartment in Modderfontein,"145 Westlake Eco Estate, 35 Westfield Road",R 950 000,"['Listing number\nT4739282', 'Property type\nApartment', 'Floor size\n70 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 500']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n3']",https://helium.privateproperty.co.za/live-za-images/property/1514/36/10573514/images/property-10573514-97998087_sd.jpg
35,Modderfontein,2 Bed Apartment in Greenstone Gate,"116 Greenstone Gate, 33 Hereford Drive",R 950 000,"['Listing number\nT4529672', 'Property type\nApartment', 'Floor size\n86 m²', 'Rates and taxes\nR 620', 'Levies\nR 1 625']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/405/13/10226405/images/property-10226405-98075948_sd.jpg
36,Modderfontein,2 Bed Apartment in Greenstone Gate,8 Hereford Drive,R 980 000,"['Listing number\nT4751891', 'Property type\nApartment', 'Floor size\n86 m²', 'Rates and taxes\nR 996', 'Levies\nR 1 030']","['Bedrooms\n2', 'Bathrooms\n2']",https://helium.privateproperty.co.za/live-za-images/property/1392/47/10595392/images/property-10595392-93821070_dhd.jpg
37,Modderfontein,2 Bed Townhouse in Greenstone Gate,"24 Ss Greenstone Gate, 8 Hereford Drive",R 980 000,"['Listing number\nT4744479', 'Property type\nTownhouse', 'Erf size\n69 m²', 'Floor size\n69 m²', 'Rates and taxes\nR 567', 'Levies\nR 1 320']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/519/41/10582519/images/property-10582519-94611216_dhd.jpg
38,Modderfontein,2 Bed Apartment in Greenstone Gate,"291 Greenstone Gate, 18 Hereford Road",R 1 050 000,"['Listing number\nT4780621', 'Property type\nApartment', 'Erf size\n6.2 ha', 'Floor size\n86 m²', 'Rates and taxes\nR 996', 'Levies\nR 2 330']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1876/21/10643876/images/property-10643876-9409638_sd.jpg
39,Modderfontein,2 Bed Apartment in Modderfontein,"206 Founders Hill Cresscent, 1 Antwerp Road",R 1 100 000,"['Listing number\nT4707562', 'Property type\nApartment', 'Erf size\n76 m²', 'Floor size\n76 m²', 'Rates and taxes\nR 960', 'Levies\nR 948']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/715/9/10518715/images/property-10518715-75497792_dhd.jpg
40,Modderfontein,1 Bed Apartment in Modderfontein,". Malakite, 344 Stone Close",R 1 130 000,"['Listing number\nT4539306', 'Property type\nApartment', 'Floor size\n59 m²', 'Rates and taxes\nR 900', 'Levies\nR 2 500']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1249/20/10241249/images/property-10241249-95418849_sd.jpg
41,Modderfontein,2 Bed Apartment in Modderfontein,"706 Fish Eagle View, 15c Benacre Lane",R 1 180 000,"['Listing number\nT4669315', 'Property type\nApartment', 'Floor size\n92 m²', 'Rates and taxes\nR 1 030', 'Levies\nR 2 880']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/366/27/10454366/images/property-10454366-99955263_sd.jpg
42,Modderfontein,3 Bed Apartment in Modderfontein,"2104 Ss Founders Hill Crescent, 1 Antwerp Road",R 1 190 000,"['Listing number\nT4435884', 'Property type\nApartment', 'Floor size\n86 m²', 'Rates and taxes\nR 1 065', 'Levies\nR 2 600']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/346/35/10070346/images/property-10070346-45574786_dhd.jpg
43,Modderfontein,2 Bed Apartment in Modderfontein,"2304 Ss Fish Eagle View, 15c Benacre Lane",R 1 195 000,"['Listing number\nT4755079', 'Property type\nApartment', 'Floor size\n92 m²', 'Rates and taxes\nR 752', 'Levies\nR 3 035']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/862/0/10600862/images/property-10600862-81656372_dhd.jpg
44,Modderfontein,2 Bed Apartment in Modderfontein,"1103 Ss Fish Eagle View, 15c Benacre Lane",R 1 250 000,"['Listing number\nT4734957', 'Property type\nApartment', 'Erf size\n92 m²', 'Floor size\n92 m²', 'Rates and taxes\nR 1 104', 'Levies\nR 2 816']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1906/32/10565906/images/property-10565906-32766313_sd.jpg
45,Modderfontein,3 Bed Apartment in Modderfontein,43 Westfield Road,R 1 250 000,"['Listing number\nT4524602', 'Property type\nApartment', 'Floor size\n103 m²', 'Rates and taxes\nR 1 353', 'Levies\nR 1 414']","['Bedrooms\n3', 'Bathrooms\n2']",https://helium.privateproperty.co.za/live-za-images/property/491/9/10218491/images/property-10218491-20637731_dhd.jpg
46,Modderfontein,2 Bed Townhouse in Modderfontein,"904 Red Ivory Lane, 51 Avalon Road",R 1 275 000,"['Listing number\nT4709546', 'Property type\nTownhouse', 'Floor size\n92 m²', 'Rates and taxes\nR 900', 'Levies\nR 2 400']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/137/11/10522137/images/property-10522137-68747442_dhd.jpg
47,Modderfontein,2 Bed Apartment in Modderfontein,"17010 Fisheagle View, 15 C Benacre Lane",R 1 290 000,"['Listing number\nT4787149', 'Property type\nApartment', 'Floor size\n98 m²', 'Rates and taxes\nR 1 100', 'Levies\nR 2 200']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1004/27/10655004/images/property-10655004-85710763_dhd.jpg
48,Modderfontein,3 Bed Apartment in Modderfontein,"U274-Bl9 Westlake Eco, 63 Westfield Road",R 1 300 000,"['Listing number\nT4793322', 'Property type\nApartment', 'Erf size\n103 m²', 'Floor size\n103 m²', 'Rates and taxes\nR 985', 'Levies\nR 2 576']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1347/32/10665347/images/property-10665347-91207205_dhd.jpg
49,Modderfontein,2 Bed Apartment in Modderfontein,"70 Westlake Eco Estate, 35 Westfield Road",R 1 300 000,"['Listing number\nT4751314', 'Property type\nApartment', 'Floor size\n106 m²', 'Rates and taxes\nR 1 400', 'Levies\nR 2 600']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/469/47/10594469/images/property-10594469-38502563_sd.jpg
50,Modderfontein,2 Bed Apartment in Modderfontein,"55 Westlake Eco Estate, 35 Westfield Road",R 1 300 000,"['Listing number\nT4739276', 'Property type\nApartment', 'Floor size\n106 m²', 'Rates and taxes\nR 1 400', 'Levies\nR 2 600']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1500/36/10573500/images/property-10573500-84387340_dhd.jpg
51,Modderfontein,2 Bed Flat in Greenstone Gate,"60 Strelitzia, 2 Strone Close",R 1 300 000,"['Listing number\nT4661645', 'Property type\nFlat', 'Floor size\n59 m²', 'Rates and taxes\nR 849', 'Levies\nR 1 096']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1249/20/10441249/images/property-10441249-80617442_sd.jpg
52,Modderfontein,3 Bed Apartment in Modderfontein,"150 Westlake Eco Estate, 35 Westfield Road",R 1 360 000,"['Listing number\nT4751315', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 1 400', 'Levies\nR 2 700']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/468/47/10594468/images/property-10594468-81794237_dhd.jpg
53,Modderfontein,3 Bed Apartment in Modderfontein,"180 Westlake Eco Estate, 35 Westfield Road",R 1 360 000,"['Listing number\nT4739274', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 1 400', 'Levies\nR 2 700']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1497/36/10573497/images/property-10573497-34911069_sd.jpg
54,Modderfontein,2 Bed Apartment in Modderfontein,"1003 Ss The Reid, 28 Beacon Avenue",R 1 375 000,"['Listing number\nT4594119', 'Property type\nApartment', 'Floor size\n106 m²', 'Rates and taxes\nR 1 375', 'Levies\nR 2 275']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1374/14/10329374/images/property-10329374-23898317_dhd.jpg
55,Modderfontein,3 Bed Apartment in Modderfontein,"1901 Ss Founders Hill Crescent, 1 Antwerp Road",R 1 395 000,"['Listing number\nT4600915', 'Property type\nApartment', 'Erf size\n8.4 ha', 'Floor size\n86 m²', 'Rates and taxes\nR 933', 'Levies\nR 1']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/370/20/10340370/images/property-10340370-29729912_dhd.jpg
56,Modderfontein,3 Bed Apartment in Modderfontein,"1501 Red Ivory Lane, 51 Avalon Road",R 1 499 000,"['Listing number\nZ48318', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 925', 'Levies\nR 2 615']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1290/13/10327290/images/property-10327290-68442318_sd.jpg
57,Modderfontein,2 Bed Apartment in Modderfontein,1 Antwerp Road,R 1 500 000,"['Listing number\nT4790784', 'Property type\nApartment', 'Erf size\n94 m²', 'Floor size\n84 m²', 'Rates and taxes\nR 3 498', 'Levies\nR 1 079']","['Bedrooms\n2', 'Bathrooms\n2', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1107/30/10661107/images/property-10661107-87259504_dhd.jpg
58,Modderfontein,3 Bed Apartment in Modderfontein,"2301 Ss Fish Eagle View, 15c Benacre Lane",R 1 550 000,"['Listing number\nT4779106', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 960', 'Levies\nR 3 200']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1440/20/10641440/images/property-10641440-87232648_dhd.jpg
59,Modderfontein,3 Bed Apartment in Modderfontein,"100 Westlake Eco Estate, 35 Westfield Road",R 1 550 000,"['Listing number\nT4751313', 'Property type\nApartment', 'Floor size\n107 m²', 'Rates and taxes\nR 1 500', 'Levies\nR 2 800']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/467/47/10594467/images/property-10594467-21553226_sd.jpg
